Selected,"Cluttered (0, 1)",Unsure ,Unsure Criterion ,"Cluttered (0, 1)",Excluded ,NOTES,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/000409_2014-06-04_19-23-33_260595134347_rgbf000067-resize/image/0000067.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/000410_2014-06-04_19-24-42_260595134347_rgbf000342-resize/image/0000342.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/000823_2014-06-04_19-25-17_260595134347_rgbf000071-resize/image/0000071.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/000833_2014-06-04_19-51-58_260595134347_rgbf000064-resize/image/0000064.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/001091_2014-06-15_17-34-15_260595134347_rgbf000202-resize/image/0000202.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/001094_2014-06-15_17-36-00_260595134347_rgbf000205-resize/image/0000205.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/001099_2014-06-15_17-45-10_260595134347_rgbf000244-resize/image/0000244.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/001100_2014-06-15_17-46-26_260595134347_rgbf000225-resize/image/0000225.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/001101_2014-06-15_17-47-04_260595134347_rgbf000155-resize/image/0000155.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/001102_2014-06-15_17-48-39_260595134347_rgbf000361-resize/image/0000361.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/001122_2014-06-15_18-20-50_260595134347_rgbf000112-resize/image/0000112.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002034_2014-06-24_20-20-13_260595134347_rgbf000091-resize/image/0000091.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002035_2014-06-24_20-20-41_260595134347_rgbf000102-resize/image/0000102.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002038_2014-06-24_20-21-59_260595134347_rgbf000131-resize/image/0000131.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002039_2014-06-24_20-22-38_260595134347_rgbf000084-resize/image/0000084.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002040_2014-06-24_20-22-52_260595134347_rgbf000075-resize/image/0000075.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002053_2014-06-24_20-58-45_260595134347_rgbf000083-resize/image/0000083.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002054_2014-06-24_20-59-05_260595134347_rgbf000058-resize/image/0000058.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002057_2014-06-24_21-00-13_260595134347_rgbf000120-resize/image/0000120.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002073_2014-06-24_21-51-42_260595134347_rgbf000158-resize/image/0000158.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002083_2014-06-25_19-41-27_260595134347_rgbf000145-resize/image/0000145.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002085_2014-06-25_19-42-23_260595134347_rgbf000201-resize/image/0000201.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002086_2014-06-25_19-42-46_260595134347_rgbf000135-resize/image/0000135.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002129_2014-06-25_21-11-05_260595134347_rgbf000089-resize/image/0000089.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002131_2014-06-25_21-12-01_260595134347_rgbf000083-resize/image/0000083.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002135_2014-06-25_21-17-43_260595134347_rgbf000087-resize/image/0000087.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,cafeteria/001247_2014-06-16_15-55-18_260595134347_rgbf000121-resize/image/0000121.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,cafeteria/001248_2014-06-16_15-55-56_260595134347_rgbf000101-resize/image/0000101.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,cafeteria/001249_2014-06-16_15-56-17_260595134347_rgbf000100-resize/image/0000100.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/000060_2014-04-29_14-37-21_094959634447_rgbf000100-resize/image/0000100.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/000062_2014-04-29_14-38-23_094959634447_rgbf000050-resize/image/0000050.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/000063_2014-04-29_14-38-52_094959634447_rgbf000101-resize/image/0000101.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/000064_2014-04-29_14-39-49_094959634447_rgbf002016-resize/image/0002016.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/000346_2014-06-09_19-48-39_260595134347_rgbf000119-resize/image/0000119.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/000347_2014-06-09_19-49-03_260595134347_rgbf000225-resize/image/0000225.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/000354_2014-06-09_20-31-55_260595134347_rgbf000172-resize/image/0000172.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/000356_2014-06-09_20-32-58_260595134347_rgbf000179-resize/image/0000179.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/000357_2014-06-09_20-33-32_260595134347_rgbf000234-resize/image/0000234.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/000358_2014-06-09_20-35-19_260595134347_rgbf000150-resize/image/0000150.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/000371_2014-06-08_22-20-19_260595134347_rgbf000138-resize/image/0000138.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/000372_2014-06-08_22-20-45_260595134347_rgbf000110-resize/image/0000110.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/000378_2014-06-08_11-19-25_260595134347_rgbf000084-resize/image/0000084.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/000379_2014-06-08_11-19-45_260595134347_rgbf000106-resize/image/0000106.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/000523_2014-06-08_13-53-25_260595134347_rgbf000098-resize/image/0000098.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/000923_2014-06-09_16-28-35_260595134347_rgbf000097-resize/image/0000097.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/001003_2014-06-08_22-54-19_260595134347_rgbf000041-resize/image/0000041.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/001255_2014-06-16_16-03-29_260595134347_rgbf000122-resize/image/0000122.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/001257_2014-06-16_16-04-09_260595134347_rgbf000083-resize/image/0000083.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/001346_2014-06-19_15-42-02_260595134347_rgbf000090-resize/image/0000090.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/001373_2014-06-19_15-55-34_260595134347_rgbf000088-resize/image/0000088.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/001391_2014-06-19_16-06-30_260595134347_rgbf000043-resize/image/0000043.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/001407_2014-06-19_16-16-04_260595134347_rgbf000107-resize/image/0000107.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/001443_2014-06-19_16-58-34_260595134347_rgbf000106-resize/image/0000106.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/001485_2014-06-19_17-37-19_260595134347_rgbf000070-resize/image/0000070.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/001526_2014-06-20_16-45-35_260595134347_rgbf000054-resize/image/0000054.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/001615_2014-06-20_11-34-54_260595134347_rgbf000130-resize/image/0000130.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/001616_2014-06-20_11-35-17_260595134347_rgbf000092-resize/image/0000092.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/001618_2014-06-20_11-37-31_260595134347_rgbf000027-resize/image/0000027.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/001640_2014-06-20_11-48-26_260595134347_rgbf000093-resize/image/0000093.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/001644_2014-06-20_11-56-47_260595134347_rgbf000057-resize/image/0000057.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002501_2014-06-24_13-14-22_094959634447_rgbf000083-resize/image/0000083.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002504_2014-06-24_13-17-46_094959634447_rgbf000084-resize/image/0000084.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002505_2014-06-24_13-17-58_094959634447_rgbf000081-resize/image/0000081.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002506_2014-06-24_13-18-36_094959634447_rgbf000076-resize/image/0000076.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002507_2014-06-24_13-18-57_094959634447_rgbf000080-resize/image/0000080.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002508_2014-06-24_13-19-10_094959634447_rgbf000078-resize/image/0000078.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002509_2014-06-24_13-19-22_094959634447_rgbf000077-resize/image/0000077.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002510_2014-06-24_13-19-41_094959634447_rgbf000080-resize/image/0000080.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002511_2014-06-24_13-19-55_094959634447_rgbf000077-resize/image/0000077.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002516_2014-06-24_13-22-57_094959634447_rgbf000077-resize/image/0000077.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002517_2014-06-24_13-23-18_094959634447_rgbf000075-resize/image/0000075.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002518_2014-06-24_13-23-31_094959634447_rgbf000080-resize/image/0000080.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002519_2014-06-24_13-23-50_094959634447_rgbf000073-resize/image/0000073.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002521_2014-06-24_13-24-32_094959634447_rgbf000082-resize/image/0000082.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002522_2014-06-24_13-24-46_094959634447_rgbf000082-resize/image/0000082.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002528_2014-06-24_13-26-42_094959634447_rgbf000129-resize/image/0000129.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002529_2014-06-24_13-27-00_094959634447_rgbf000079-resize/image/0000079.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002530_2014-06-24_13-27-23_094959634447_rgbf000079-resize/image/0000079.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002531_2014-06-24_13-28-18_094959634447_rgbf000086-resize/image/0000086.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002577_2014-06-24_14-07-36_094959634447_rgbf000059-resize/image/0000059.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002578_2014-06-24_14-07-51_094959634447_rgbf000066-resize/image/0000066.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002579_2014-06-24_14-08-03_094959634447_rgbf000061-resize/image/0000061.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002611_2014-06-24_14-34-06_094959634447_rgbf000063-resize/image/0000063.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002612_2014-06-24_14-34-16_094959634447_rgbf000073-resize/image/0000073.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002613_2014-06-24_14-34-31_094959634447_rgbf000063-resize/image/0000063.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002614_2014-06-24_14-34-45_094959634447_rgbf000072-resize/image/0000072.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002616_2014-06-24_14-35-17_094959634447_rgbf000073-resize/image/0000073.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002618_2014-06-24_14-37-07_094959634447_rgbf000068-resize/image/0000068.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002728_2014-06-22_11-49-41_094959634447_rgbf000030-resize/image/0000030.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002727_2014-06-22_11-49-24_094959634447_rgbf000025-resize/image/0000025.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002649_2014-06-24_14-54-50_094959634447_rgbf000066-resize/image/0000066.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002648_2014-06-24_14-54-39_094959634447_rgbf000069-resize/image/0000069.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002644_2014-06-24_14-53-11_094959634447_rgbf000199-resize/image/0000199.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002642_2014-06-24_14-52-16_094959634447_rgbf000065-resize/image/0000065.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002639_2014-06-24_14-51-37_094959634447_rgbf000074-resize/image/0000074.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002638_2014-06-24_14-51-25_094959634447_rgbf000066-resize/image/0000066.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002637_2014-06-24_14-51-13_094959634447_rgbf000066-resize/image/0000066.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002636_2014-06-24_14-49-20_094959634447_rgbf000066-resize/image/0000066.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002635_2014-06-24_14-49-03_094959634447_rgbf000072-resize/image/0000072.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002634_2014-06-24_14-48-54_094959634447_rgbf000060-resize/image/0000060.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002633_2014-06-24_14-48-40_094959634447_rgbf000063-resize/image/0000063.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002632_2014-06-24_14-48-29_094959634447_rgbf000063-resize/image/0000063.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002633_2014-06-24_14-48-40_094959634447_rgbf000063-resize/image0000063.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002631_2014-06-24_14-48-15_094959634447_rgbf000071-resize/image/0000071.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,classroom/002618_2014-06-24_14-37-07_094959634447_rgbf000068-resize/image/0000068.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/003682_2014-05-24_21-19-18_094959634447_rgbf000101-resize/image/0000101.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/003681_2014-05-24_21-18-59_094959634447_rgbf000100-resize/image/0000100.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/003680_2014-05-24_21-18-35_094959634447_rgbf000100-resize/image/0000100.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/003679_2014-05-24_21-18-09_094959634447_rgbf000101-resize/image/0000101.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/003678_2014-05-24_21-17-51_094959634447_rgbf000101-resize/image/0000101.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/003677_2014-05-24_21-17-32_094959634447_rgbf000101-resize/image/0000101.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/003676_2014-05-24_21-17-13_094959634447_rgbf000100-resize/image/0000100.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/003675_2014-05-24_21-16-46_094959634447_rgbf000100-resize/image/0000100.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/003674_2014-05-24_21-16-29_094959634447_rgbf000100-resize/image/0000100.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/003673_2014-05-24_21-15-31_094959634447_rgbf000067-resize/image/0000067.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/003672_2014-05-24_21-15-12_094959634447_rgbf000101-resize/image/0000101.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/003671_2014-05-24_21-14-50_094959634447_rgbf000099-resize/image/0000099.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/003670_2014-05-24_21-14-32_094959634447_rgbf000101-resize/image/0000101.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/003669_2014-05-24_21-13-51_094959634447_rgbf000100-resize/image/0000100.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/003668_2014-05-24_21-13-30_094959634447_rgbf000100-resize/image/0000100.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/003667_2014-05-24_21-12-45_094959634447_rgbf000100-resize/image/0000100.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/003654_2014-05-24_14-01-37_094959634447_rgbf000100-resize/image/0000100.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/003649_2014-05-24_13-58-23_094959634447_rgbf000100-resize/image/0000100.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/003100_2014-06-24_21-05-11_094959634447_rgbf000009-resize/image/0000009.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/003097_2014-06-24_21-03-54_094959634447_rgbf000066-resize/image/0000066.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/003096_2014-06-24_21-03-34_094959634447_rgbf000070-resize/image/0000070.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002918_2014-06-07_22-26-00_094959634447_rgbf000150-resize/image/0000150.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002917_2014-06-07_22-24-37_094959634447_rgbf000151-resize/image/0000151.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002846_2014-05-29_21-05-03_094959634447_rgbf000150-resize/image/0000150.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002845_2014-05-29_20-38-49_094959634447_rgbf000095-resize/image/0000095.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002844_2014-05-29_20-38-18_094959634447_rgbf000075-resize/image/0000075.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002843_2014-05-29_20-37-49_094959634447_rgbf000150-resize/image/0000150.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002842_2014-05-29_20-37-21_094959634447_rgbf000075-resize/image/0000075.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002766_2014-06-22_19-18-39_094959634447_rgbf000059-resize/image/0000059.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002771_2014-06-22_19-22-07_094959634447_rgbf000046-resize/image/0000046.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002763_2014-06-22_19-13-10_094959634447_rgbf000075-resize/image/0000075.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002762_2014-06-22_19-12-42_094959634447_rgbf000075-resize/image/0000075.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,bedroom/002761_2014-06-22_19-12-21_094959634447_rgbf000056-resize/image/0000056.jpg,,,,,,,,,,,,,,,,,,,,,
