Selected,"Cluttered (0, 1)",Unsure ,Unsure Criterion ,"Cluttered (0, 1)",Excluded ,,,,,,,,,,,,,,,,,,,,
living_room/000435_2014-06-09_22-24-44_260595134347_rgbf000227-resize/image/0000227.jpg,0,,,,furniture_store/000292_2014-06-02_15-24-42_260595134347_rgbf000049-resize/image/0000049.jpg,,,,,,,,,,,,,,,,,,,,
living_room/000822_2014-06-04_19-24-07_260595134347_rgbf000110-resize/image/0000110.jpg,0,,,,home_office/000159_2014-05-16_20-26-45_260595134347_rgbf000090-resize/image/0000090.jpg,,,,,,,,,,,,,,,,,,,,
lobby/001305_2014-06-16_16-33-19_260595134347_rgbf000088-resize/image/0000088.jpg,0,,,,home_office/002084_2014-06-25_19-41-41_260595134347_rgbf000107-resize/image/0000107.jpg,,,,,,,,,,,,,,,,,,,,
lobby/001636_2014-06-20_11-44-14_260595134347_rgbf000118-resize/image/0000118.jpg,0,,,,kitchen/000070_2014-04-13_23-59-57_094959634447_rgbf000226-resize/image/0000226.jpg,,,,,,,,,,,,,,,,,,,,
music_room/000113_2014-05-16_20-11-11_260595134347_rgbf000070-resize/image/0000070.jpg,0,,,,kitchen/000071_2014-05-16_20-15-22_260595134347_rgbf000061-resize/image/0000061.jpg,,,,,,,,,,,,,,,,,,,,
office/000125_2014-04-11_16-49-33_094959634447_rgbf000310-resize/image/0000310.jpg,0,,,,kitchen/000072_2014-05-16_20-15-47_260595134347_rgbf000250-resize/image/0000250.jpg,,,,,,,,,,,,,,,,,,,,
office/000126_2014-04-11_16-52-13_094959634447_rgbf000429-resize/image/0000429.jpg,0,,,,kitchen/000420_2014-06-08_11-47-19_260595134347_rgbf000233-resize/image/0000233.jpg,,,,,,,,,,,,,,,,,,,,
office/000127_2014-04-11_16-55-01_094959634447_rgbf000149-resize/image/0000149.jpg,0,,,,kitchen/000421_2014-06-08_16-19-23_260595134347_rgbf000168-resize/image/0000168.jpg,,,,,,,,,,,,,,,,,,,,
office/000137_2014-05-20_17-04-49_260595134347_rgbf000120-resize/image/0000120.jpg,0,,,,kitchen/000422_2014-06-08_16-36-45_260595134347_rgbf000081-resize/image/0000081.jpg,,,,,,,,,,,,,,,,,,,,
office/000138_2014-05-20_17-10-15_260595134347_rgbf000140-resize/image/0000140.jpg,0,,,,kitchen/000426_2014-06-08_22-48-46_260595134347_rgbf000067-resize/image/0000067.jpg,,,,,,,,,,,,,,,,,,,,
office/000144_2014-05-20_17-15-53_260595134347_rgbf000151-resize/image/0000151.jpg,0,,,,kitchen/000427_2014-06-08_22-58-58_260595134347_rgbf000159-resize/image/0000159.jpg,,,,,,,,,,,,,,,,,,,,
office/000572_2014-06-09_20-15-50_260595134347_rgbf000173-resize/image/0000173.jpg,0,,,,kitchen/000430_2014-06-08_18-34-12_260595134347_rgbf000108-resize/image/0000108.jpg,,,,,,,,,,,,,,,,,,,,
office/000573_2014-06-09_20-16-28_260595134347_rgbf000183-resize/image/0000183.jpg,0,,,,kitchen/000841_2014-06-08_16-56-24_260595134347_rgbf000138-resize/image/0000138.jpg,,,,,,,,,,,,,,,,,,,,
office/000574_2014-06-08_11-00-49_260595134347_rgbf000133-resize/image/0000133.jpg,1,,,,kitchen/000842_2014-06-08_17-05-51_260595134347_rgbf000104-resize/image/0000104.jpg,,,,,,,,,,,,,,,,,,,,
office/000579_2014-06-08_11-07-06_260595134347_rgbf000166-resize/image/0000166.jpg,1,,,,kitchen/000845_2014-06-08_18-52-57_260595134347_rgbf000209-resize/image/0000209.jpg,,,,,,,,,,,,,,,,,,,,
office/000589_2014-06-09_16-38-11_260595134347_rgbf000125-resize/image/0000125.jpg,0,,,,kitchen/001081_2014-06-08_22-29-39_260595134347_rgbf000114-resize/image/0000114.jpg,,,,,,,,,,,,,,,,,,,,
office/000594_2014-06-09_16-41-56_260595134347_rgbf000128-resize/image/0000128.jpg,0,,,,kitchen/001103_2014-06-15_18-18-56_260595134347_rgbf000224-resize/image/0000224.jpg,,,,,,,,,,,,,,,,,,,,
office/000601_2014-06-09_16-48-31_260595134347_rgbf000133-resize/image/0000133.jpg,0,,,,kitchen/001104_2014-06-15_18-19-35_260595134347_rgbf000042-resize/image/0000042.jpg,,,,,,,,,,,,,,,,,,,,
office/000602_2014-06-09_16-48-52_260595134347_rgbf000117-resize/image/0000117.jpg,0,,,,kitchen/001105_2014-06-15_18-19-56_260595134347_rgbf000056-resize/image/0000056.jpg,,,,,,,,,,,,,,,,,,,,
office/000605_2014-06-09_16-50-46_260595134347_rgbf000162-resize/image/0000162.jpg,0,,,,kitchen/001295_2014-06-16_16-28-17_260595134347_rgbf000119-resize/image/0000119.jpg,,,,,,,,,,,,,,,,,,,,
office/000613_2014-06-09_17-01-36_260595134347_rgbf000141-resize/image/0000141.jpg,0,,,,kitchen/001626_2014-06-20_16-25-40_260595134347_rgbf000033-resize/image/0000033.jpg,,,,,,,,,,,,,,,,,,,,
office/000614_2014-06-09_17-02-46_260595134347_rgbf000145-resize/image/0000145.jpg,0,,,,kitchen/001633_2014-06-20_11-42-24_260595134347_rgbf000055-resize/image/0000055.jpg,,,,,,,,,,,,,,,,,,,,
office/000616_2014-06-09_17-03-45_260595134347_rgbf000132-resize/image/0000132.jpg,0,,,,kitchen/002750_2014-06-22_19-08-03_094959634447_rgbf000094-resize/image/0000094.jpg,,,,,,,,,,,,,,,,,,,,
office/000619_2014-06-08_18-18-30_260595134347_rgbf000087-resize/image/0000087.jpg,0,,,,kitchen/002752_2014-06-22_19-08-33_094959634447_rgbf000076-resize/image/0000076.jpg,,,,,,,,,,,,,,,,,,,,
office/000624_2014-06-08_11-26-08_260595134347_rgbf000265-resize/image/0000265.jpg,0,,,,kitchen/002794_2014-06-22_19-38-01_094959634447_rgbf000082-resize/image/0000082.jpg,,,,,,,,,,,,,,,,,,,,
office/000627_2014-06-08_16-23-54_260595134347_rgbf000173-resize/image/0000173.jpg,0,,,,kitchen/002795_2014-06-22_19-39-24_094959634447_rgbf000112-resize/image/0000112.jpg,,,,,,,,,,,,,,,,,,,,
office/000628_2014-06-08_16-27-08_260595134347_rgbf000151-resize/image/0000151.jpg,0,,,,kitchen/002797_2014-06-22_19-40-05_094959634447_rgbf000085-resize/image/0000085.jpg,,,,,,,,,,,,,,,,,,,,
office/000630_2014-06-08_16-30-15_260595134347_rgbf000126-resize/image/0000126.jpg,0,,,,kitchen/002804_2014-06-22_19-53-49_094959634447_rgbf000098-resize/image/0000098.jpg,,,,,,,,,,,,,,,,,,,,
office/000635_2014-06-08_16-38-42_260595134347_rgbf000106-resize/image/0000106.jpg,0,,,,kitchen/002805_2014-06-22_19-54-03_094959634447_rgbf000079-resize/image/0000079.jpg,,,,,,,,,,,,,,,,,,,,
office/000643_2014-06-08_16-59-43_260595134347_rgbf000183-resize/image/0000183.jpg,0,,,,kitchen/002818_2014-06-22_20-11-31_094959634447_rgbf000107-resize/image/0000107.jpg,,,,,,,,,,,,,,,,,,,,
office/000646_2014-06-08_17-01-04_260595134347_rgbf000120-resize/image/0000120.jpg,0,,,,kitchen/002803_2014-06-22_19-53-26_094959634447_rgbf000095-resize/image/0000095.jpg,,,,,,,,,,,,,,,,,,,,
office/000654_2014-06-08_17-10-12_260595134347_rgbf000127-resize/image/0000127.jpg,0,,,,kitchen/002819_2014-06-22_20-11-53_094959634447_rgbf000043-resize/image/0000043.jpg,,,,,,,,,,,,,,,,,,,,
office/000655_2014-06-08_17-10-34_260595134347_rgbf000176-resize/image/0000176.jpg,0,,,,kitchen/002820_2014-06-22_20-12-03_094959634447_rgbf000076-resize/image/0000076.jpg,,,,,,,,,,,,,,,,,,,,
office/000665_2014-06-09_20-42-35_260595134347_rgbf000110-resize/image/0000110.jpg,0,,,,kitchen/002830_2014-06-22_20-36-14_094959634447_rgbf000088-resize/image/0000088.jpg,,,,,,,,,,,,,,,,,,,,
office/000666_2014-06-09_21-05-49_260595134347_rgbf000155-resize/image/0000155.jpg,0,,,,kitchen/002829_2014-06-22_20-35-54_094959634447_rgbf000090-resize/image/0000090.jpg,,,,,,,,,,,,,,,,,,,,
office/000667_2014-06-09_21-06-12_260595134347_rgbf000145-resize/image/0000145.jpg,0,,,,kitchen/002831_2014-06-22_20-36-26_094959634447_rgbf000082-resize/image/0000082.jpg,,,,,,,,,,,,,,,,,,,,
office/000673_2014-06-08_22-54-36_260595134347_rgbf000066-resize/image/0000066.jpg,0,,,,kitchen/002832_2014-06-22_20-36-41_094959634447_rgbf000083-resize/image/0000083.jpg,,,,,,,,,,,,,,,,,,,,
office/000674_2014-06-08_22-56-19_260595134347_rgbf000080-resize/image/0000080.jpg,0,,,,kitchen/003106_2014-06-24_21-07-43_094959634447_rgbf000110-resize/image/0000110.jpg,,,,,,,,,,,,,,,,,,,,
office/000678_2014-06-08_23-10-59_260595134347_rgbf000058-resize/image/0000058.jpg,0,,,,kitchen/003107_2014-06-24_21-08-09_094959634447_rgbf000064-resize/image/0000064.jpg,,,,,,,,,,,,,,,,,,,,
office/000682_2014-06-08_23-14-58_260595134347_rgbf000041-resize/image/0000041.jpg,0,,,,kitchen/003108_2014-06-24_21-08-21_094959634447_rgbf000067-resize/image/0000067.jpg,,,,,,,,,,,,,,,,,,,,
office/000685_2014-06-08_23-19-13_260595134347_rgbf000050-resize/image/0000050.jpg,0,,,,library/000081_2014-05-14_21-37-23_260595134347_rgbf000151-resize/image/0000151.jpg,,,,,,,,,,,,,,,,,,,,
office/000688_2014-06-09_16-17-08_260595134347_rgbf000039-resize/image/0000039.jpg,0,,,,library/000081_2014-05-14_21-37-23_260595134347_rgbf000151-resize/image/0000151.jpg,,,,,,,,,,,,,,,,,,,,
office/000690_2014-06-08_13-06-36_260595134347_rgbf000066-resize/image/0000066.jpg,0,,,,library/000082_2014-05-14_21-38-22_260595134347_rgbf000151-resize/image/0000151.jpg,,,,,,,,,,,,,,,,,,,,
office/000691_2014-06-08_13-08-50_260595134347_rgbf000132-resize/image/0000132.jpg,0,,,,library/000091_2014-05-14_21-47-56_260595134347_rgbf000152-resize/image/0000152.jpg,,,,,,,,,,,,,,,,,,,,
office/000692_2014-06-08_13-09-42_260595134347_rgbf000199-resize/image/0000199.jpg,0,,,,library/000101_2014-05-14_21-58-34_260595134347_rgbf000151-resize/image/0000151.jpg,,,,,,,,,,,,,,,,,,,,
office/000694_2014-06-08_13-12-30_260595134347_rgbf000219-resize/image/0000219.jpg,0,,,,library/000104_2014-05-14_22-01-47_260595134347_rgbf000152-resize/image/0000152.jpg,,,,,,,,,,,,,,,,,,,,
office/000696_2014-06-08_13-13-31_260595134347_rgbf000101-resize/image/0000101.jpg,0,,,,library/001136_2014-06-17_15-19-41_260595134347_rgbf000076-resize/image/0000076.jpg,,,,,,,,,,,,,,,,,,,,
office/000697_2014-06-08_13-18-47_260595134347_rgbf000200-resize/image/0000200.jpg,0,,,,library/001138_2014-06-17_15-20-42_260595134347_rgbf000100-resize/image/0000100.jpg,,,,,,,,,,,,,,,,,,,,
office/000699_2014-06-08_13-22-06_260595134347_rgbf000265-resize/image/0000265.jpg,0,,,,library/001139_2014-06-17_15-21-10_260595134347_rgbf000071-resize/image/0000071.jpg,,,,,,,,,,,,,,,,,,,,
office/000700_2014-06-08_13-22-47_260595134347_rgbf000196-resize/image/0000196.jpg,0,,,,library/001141_2014-06-17_15-23-42_260595134347_rgbf000106-resize/image/0000106.jpg,,,,,,,,,,,,,,,,,,,,
office/000702_2014-06-08_13-25-14_260595134347_rgbf000084-resize/image/0000084.jpg,0,,,,library/001146_2014-06-17_15-25-37_260595134347_rgbf000050-resize/image/0000050.jpg,,,,,,,,,,,,,,,,,,,,
office/003662_2014-05-24_14-12-41_094959634447_rgbf000101-resize/image/0000101.jpg,0,,,,library/001147_2014-06-17_15-26-10_260595134347_rgbf000047-resize/image/0000047.jpg,,,,,,,,,,,,,,,,,,,,
office/003661_2014-05-24_14-12-20_094959634447_rgbf000051-resize/image/0000051.jpg,0,,,,library/001149_2014-06-17_15-27-04_260595134347_rgbf000188-resize/image/0000188.jpg,,,,,,,,,,,,,,,,,,,,
office/003642_2014-05-23_22-11-19_094959634447_rgbf000101-resize/image/0000101.jpg,0,,,,library/001150_2014-06-17_15-27-34_260595134347_rgbf000108-resize/image/0000108.jpg,,,,,,,,,,,,,,,,,,,,
office/003640_2014-05-23_22-10-43_094959634447_rgbf000101-resize/image/0000101.jpg,0,,,,library/001151_2014-06-17_15-28-39_260595134347_rgbf000084-resize/image/0000084.jpg,,,,,,,,,,,,,,,,,,,,
office/003628_2014-05-23_22-02-26_094959634447_rgbf000101-resize/image/0000101.jpg,0,,,,library/001152_2014-06-17_15-29-02_260595134347_rgbf000091-resize/image/0000091.jpg,,,,,,,,,,,,,,,,,,,,
office/003628_2014-05-23_22-02-26_094959634447_rgbf000101-resize/image/0000101.jpg,0,,,,library/001173_2014-06-17_15-45-10_260595134347_rgbf000133-resize/image/0000133.jpg,,,,,,,,,,,,,,,,,,,,
office/003517_2014-05-21_17-41-40_094959634447_rgbf000101-resize/image/0000101.jpg,0,,,,library/001174_2014-06-17_15-45-40_260595134347_rgbf000100-resize/image/0000100.jpg,,,,,,,,,,,,,,,,,,,,
office/003505_2014-05-21_16-37-23_094959634447_rgbf001474-resize/image/0001474.jpg,1,,,,library/001176_2014-06-17_15-46-15_260595134347_rgbf000204-resize/image/0000204.jpg,,,,,,,,,,,,,,,,,,,,
office/003117_2014-05-12_10-17-12_094959634447_rgbf001633-resize/image/0001633.jpg,0,,,,library/001177_2014-06-17_15-46-38_260595134347_rgbf000056-resize/image/0000056.jpg,,,,,,,,,,,,,,,,,,,,
office/003115_2014-05-11_20-42-08_094959634447_rgbf000101-resize/image/0000101.jpg,0,,,,library/001181_2014-06-17_15-50-57_260595134347_rgbf000106-resize/image/0000106.jpg,,,,,,,,,,,,,,,,,,,,
office/003114_2014-05-11_20-40-39_094959634447_rgbf000100-resize/image/0000100.jpg,0,,,,library/002668_2014-06-13_16-03-41_094959634447_rgbf000150-resize/image/0000150.jpg,,,,,,,,,,,,,,,,,,,,
office/002952_2014-06-26_16-05-47_094959634447_rgbf000061-resize/image/0000061.jpg,0,,,,library/002679_2014-06-13_16-16-01_094959634447_rgbf000151-resize/image/0000151.jpg,,,,,,,,,,,,,,,,,,,,
office/002951_2014-06-26_16-02-26_094959634447_rgbf000082-resize/image/0000082.jpg,0,,,,library/002680_2014-06-13_16-16-29_094959634447_rgbf000151-resize/image/0000151.jpg,,,,,,,,,,,,,,,,,,,,
office/002950_2014-06-26_15-58-10_094959634447_rgbf000087-resize/image/0000087.jpg,0,,,,library/002682_2014-06-13_16-17-56_094959634447_rgbf000151-resize/image/0000151.jpg,,,,,,,,,,,,,,,,,,,,
office/002949_2014-06-26_15-57-42_094959634447_rgbf000079-resize/image/0000079.jpg,0,,,,library/002685_2014-06-13_16-20-06_094959634447_rgbf000151-resize/image/0000151.jpg,,,,,,,,,,,,,,,,,,,,
office/002942_2014-06-26_15-54-57_094959634447_rgbf000086-resize/image/0000086.jpg,0,,,,library/002686_2014-06-13_16-21-19_094959634447_rgbf000151-resize/image/0000151.jpg,,,,,,,,,,,,,,,,,,,,
office/002931_2014-06-26_15-51-16_094959634447_rgbf000085-resize/image/0000085.jpg,0,,,,library/002688_2014-06-13_16-23-18_094959634447_rgbf000071-resize/image/0000071.jpg,,,,,,,,,,,,,,,,,,,,
office/002929_2014-06-26_15-49-31_094959634447_rgbf000076-resize/image/0000076.jpg,1,,,,library/002690_2014-06-13_16-30-03_094959634447_rgbf000151-resize/image/0000151.jpg,,,,,,,,,,,,,,,,,,,,
office/002858_2014-06-03_19-00-45_094959634447_rgbf000171-resize/image/0000171.jpg,0,,,,library/002693_2014-06-13_16-34-47_094959634447_rgbf000151-resize/image/0000151.jpg,,,,,,,,,,,,,,,,,,,,
office/002537_2014-06-24_13-36-51_094959634447_rgbf000079-resize/image/0000079.jpg,0,,,,library/002866_2014-06-01_15-08-45_094959634447_rgbf000152-resize/image/0000152.jpg,,,,,,,,,,,,,,,,,,,,
office/001531_2014-06-20_16-50-19_260595134347_rgbf000114-resize/image/0000114.jpg,0,,,,library/002867_2014-06-01_15-09-15_094959634447_rgbf000151-resize/image/0000151.jpg,,,,,,,,,,,,,,,,,,,,
office/001401_2014-06-19_16-12-32_260595134347_rgbf000097-resize/image/0000097.jpg,0,,,,library/002868_2014-06-01_15-14-24_094959634447_rgbf000150-resize/image/0000150.jpg,,,,,,,,,,,,,,,,,,,,
office/001329_2014-06-16_16-52-47_260595134347_rgbf000060-resize/image/0000060.jpg,0,,,,library/002869_2014-06-01_15-14-50_094959634447_rgbf000085-resize/image/0000085.jpg,,,,,,,,,,,,,,,,,,,,
office/001322_2014-06-16_16-44-01_260595134347_rgbf000056-resize/image/0000056.jpg,0,,,,library/002872_2014-06-01_15-17-43_094959634447_rgbf000101-resize/image/0000101.jpg,,,,,,,,,,,,,,,,,,,,
office/001310_2014-06-16_16-35-19_260595134347_rgbf000075-resize/image/0000075.jpg,0,,,,library/002873_2014-06-01_15-18-08_094959634447_rgbf000091-resize/image/0000091.jpg,,,,,,,,,,,,,,,,,,,,
office/001306_2014-06-16_16-34-04_260595134347_rgbf000069-resize/image/0000069.jpg,0,,,,library/002874_2014-06-01_15-18-32_094959634447_rgbf000151-resize/image/0000151.jpg,,,,,,,,,,,,,,,,,,,,
office/001276_2014-06-16_16-15-52_260595134347_rgbf000134-resize/image/0000134.jpg,0,,,,library/002875_2014-06-01_15-19-00_094959634447_rgbf000151-resize/image/0000151.jpg,,,,,,,,,,,,,,,,,,,,
office/001275_2014-06-16_16-15-27_260595134347_rgbf000250-resize/image/0000250.jpg,0,,,,library/002877_2014-06-01_15-20-26_094959634447_rgbf000150-resize/image/0000150.jpg,,,,,,,,,,,,,,,,,,,,
office/001270_2014-06-16_16-13-43_260595134347_rgbf000085-resize/image/0000085.jpg,0,,,,library/002878_2014-06-01_15-23-42_094959634447_rgbf000182-resize/image/0000182.jpg,,,,,,,,,,,,,,,,,,,,
office/001261_2014-06-16_16-08-11_260595134347_rgbf000047-resize/image/0000047.jpg,0,,,,library/002880_2014-06-03_17-36-27_094959634447_rgbf000152-resize/image/0000152.jpg,,,,,,,,,,,,,,,,,,,,
office_dining/000481_2014-06-09_20-40-39_260595134347_rgbf000199-resize/image/0000199.jpg,0,,,,library/002882_2014-06-03_17-37-54_094959634447_rgbf000150-resize/image/0000150.jpg,,,,,,,,,,,,,,,,,,,,
office_dining/000742_2014-06-08_18-48-09_260595134347_rgbf000164-resize/image/0000164.jpg,0,,,,library/002883_2014-06-03_17-38-24_094959634447_rgbf000150-resize/image/0000150.jpg,,,,,,,,,,,,,,,,,,,,
office_dining/000749_2014-06-08_21-55-06_260595134347_rgbf000070-resize/image/0000070.jpg,0,,,,library/002893_2014-06-03_17-54-54_094959634447_rgbf000151-resize/image/0000151.jpg,,,,,,,,,,,,,,,,,,,,
office_dining/000758_2014-06-08_22-05-08_260595134347_rgbf000085-resize/image/0000085.jpg,0,,,,library/002896_2014-06-03_17-57-18_094959634447_rgbf000151-resize/image/0000151.jpg,,,,,,,,,,,,,,,,,,,,
office_dining/001330_2014-06-16_16-53-02_260595134347_rgbf000076-resize/image/0000076.jpg,0,,,,library/002897_2014-06-03_17-57-43_094959634447_rgbf000150-resize/image/0000150.jpg,,,,,,,,,,,,,,,,,,,,
office_dining/003511_2014-05-21_17-32-20_094959634447_rgbf000100-resize/image/0000100.jpg,0,,,,library/002904_2014-06-03_18-04-01_094959634447_rgbf000150-resize/image/0000150.jpg,,,,,,,,,,,,,,,,,,,,
office_kitchen/000460_2014-06-08_16-54-56_260595134347_rgbf000180-resize/image/0000180.jpg,0,,,,living_room/000107_2014-04-14_00-03-38_094959634447_rgbf000052-resize/image/0000052.jpg,,,,,,,,,,,,,,,,,,,,
office_kitchen/001271_2014-06-16_16-14-19_260595134347_rgbf000038-resize/image/0000038.jpg,0,,,,living_room/000110_2014-05-14_23-42-23_260595134347_rgbf000075-resize/image/0000075.jpg,,,,,,,,,,,,,,,,,,,,
office_kitchen/001313_2014-06-16_16-37-19_260595134347_rgbf000061-resize/image/0000061.jpg,0,,,,living_room/000111_2014-05-14_23-42-56_260595134347_rgbf000075-resize/image/0000075.jpg,,,,,,,,,,,,,,,,,,,,
office_kitchen/001353_2014-06-19_15-45-39_260595134347_rgbf000089-resize/image/0000089.jpg,0,,,,living_room/000112_2014-05-16_20-05-47_260595134347_rgbf000543-resize/image/0000543.jpg,,,,,,,,,,,,,,,,,,,,
office_kitchen/001354_2014-06-19_15-45-57_260595134347_rgbf000069-resize/image/0000069.jpg,0,,,,living_room/000115_2014-05-16_20-12-21_260595134347_rgbf000210-resize/image/0000210.jpg,,,,,,,,,,,,,,,,,,,,
office_kitchen/001411_2014-06-19_16-21-54_260595134347_rgbf000171-resize/image/0000171.jpg,0,,,,living_room/000116_2014-05-16_20-12-55_260595134347_rgbf000150-resize/image/0000150.jpg,,,,,,,,,,,,,,,,,,,,
office_kitchen/001462_2014-06-19_17-23-27_260595134347_rgbf000127-resize/image/0000127.jpg,0,,,,living_room/003112_2014-06-24_21-14-03_094959634447_rgbf000056-resize/image/0000056.jpg,,,,,,,,,,,,,,,,,,,,
printer_room/000074_2014-05-14_21-23-48_260595134347_rgbf000100-resize/image/0000100.jpg,0,,,,living_room/003111_2014-06-24_21-13-43_094959634447_rgbf000056-resize/image/0000056.jpg,,,,,,,,,,,,,,,,,,,,
printer_room/000450_2014-06-08_16-18-37_260595134347_rgbf000155-resize/image/0000155.jpg,0,,,,living_room/003092_2014-06-24_21-01-49_094959634447_rgbf000049-resize/image/0000049.jpg,,,,,,,,,,,,,,,,,,,,
printer_room/000608_2014-06-09_16-54-27_260595134347_rgbf000109-resize/image/0000109.jpg,0,,,,living_room/003091_2014-06-24_21-01-27_094959634447_rgbf000073-resize/image/0000073.jpg,,,,,,,,,,,,,,,,,,,,
printer_room/000675_2014-06-08_22-59-18_260595134347_rgbf000096-resize/image/0000096.jpg,0,,,,living_room/003090_2014-06-24_21-01-05_094959634447_rgbf000072-resize/image/0000072.jpg,,,,,,,,,,,,,,,,,,,,
printer_room/000679_2014-06-08_23-12-01_260595134347_rgbf000049-resize/image/0000049.jpg,0,,,,living_room/003089_2014-06-24_21-00-45_094959634447_rgbf000071-resize/image/0000071.jpg,,,,,,,,,,,,,,,,,,,,
reception/002110_2014-06-25_20-06-55_260595134347_rgbf000087-resize/image/0000087.jpg,0,,,,living_room/001123_2014-06-15_18-21-10_260595134347_rgbf000084-resize/image/0000084.jpg,,,,,,,,,,,,,,,,,,,,
recreation_room/000448_2014-06-08_16-16-21_260595134347_rgbf000129-resize/image/0000129.jpg,0,,,,living_room/001117_2014-06-15_17-30-35_260595134347_rgbf000152-resize/image/0000152.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,living_room/001116_2014-06-15_17-30-00_260595134347_rgbf000199-resize/image/0000199.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,living_room/001114_2014-06-15_17-28-50_260595134347_rgbf000120-resize/image/0000120.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,living_room/001112_2014-06-15_17-27-42_260595134347_rgbf000113-resize/image/0000113.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,living_room/001111_2014-06-15_17-27-08_260595134347_rgbf000164-resize/image/0000164.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,living_room/001110_2014-06-15_17-25-28_260595134347_rgbf000150-resize/image/0000150.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,living_room/001106_2014-06-15_17-22-36_260595134347_rgbf000153-resize/image/0000153.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,living_room/000834_2014-06-04_19-52-24_260595134347_rgbf000043-resize/image/0000043.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,living_room/000831_2014-06-04_19-50-37_260595134347_rgbf000064-resize/image/0000064.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,lobby/000147_2014-05-20_17-20-18_260595134347_rgbf000056-resize/image/0000056.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,lobby/001637_2014-06-20_11-44-48_260595134347_rgbf000051-resize/image/0000051.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,lobby/002115_2014-06-25_20-29-43_260595134347_rgbf000075-resize/image/0000075.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,office/000124_2014-04-11_16-41-34_094959634447_rgbf000424-resize/image/0000424.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,office/000128_2014-04-11_17-03-40_094959634447_rgbf000180-resize/image/0000180.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,office/000129_2014-04-11_17-14-04_094959634447_rgbf000587-resize/image/0000587.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,office/000130_2014-04-11_17-21-46-RobotInRoom_094959634447_rgbf000614-resize/image/0000614.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,office/000133_2014-04-12_16-54-31_094959634447_rgbf000158-resize/image/0000158.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,office/000136_2014-05-20_17-04-10_260595134347_rgbf000200-resize/image/0000200.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,office/000141_2014-05-20_17-12-29_260595134347_rgbf000050-resize/image/0000050.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,office/000142_2014-05-20_17-13-59_260595134347_rgbf000121-resize/image/0000121.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,office/000588_2014-06-09_16-37-41_260595134347_rgbf000122-resize/image/0000122.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,office/000595_2014-06-09_16-43-56_260595134347_rgbf000122-resize/image/0000122.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,office/000603_2014-06-09_16-49-11_260595134347_rgbf000135-resize/image/0000135.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,office/000606_2014-06-09_16-53-50_260595134347_rgbf000121-resize/image/0000121.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,office/000612_2014-06-09_17-01-00_260595134347_rgbf000138-resize/image/0000138.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,office/000615_2014-06-09_17-03-21_260595134347_rgbf000140-resize/image/0000140.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,office/000620_2014-06-09_15-39-04_260595134347_rgbf000043-resize/image/0000043.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,office/000629_2014-06-08_16-27-42_260595134347_rgbf000108-resize/image/0000108.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,office/000637_2014-06-08_16-39-29_260595134347_rgbf000076-resize/image/0000076.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,office/000663_2014-06-09_20-13-50_260595134347_rgbf000118-resize/image/0000118.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,office/000686_2014-06-08_23-19-50_260595134347_rgbf000059-resize/image/0000059.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,office/000689_2014-06-08_13-06-12_260595134347_rgbf000089-resize/image/0000089.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,office/000695_2014-06-08_13-13-06_260595134347_rgbf000125-resize/image/0000125.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,office/000703_2014-06-08_13-26-13_260595134347_rgbf000242-resize/image/0000242.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,office/003657_2014-05-24_14-07-39_094959634447_rgbf000051-resize/image/0000051.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,office/003643_2014-05-23_22-11-42_094959634447_rgbf000100-resize/image/0000100.jpg,,,,,,,,,,,,,,,,,,,,
,,,,,office/003504_2014-05-21_16-36-49_094959634447_rgbf000100-resize/image/0000100.jpg,,,,,,,,,,,,,,,,,,,,
